KEGG I.D.~KO
PSPTO_1511~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1512~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1513~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1514~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1515~K15984 16S rRNA (guanine1516-N2)-methyltransferase [EC:2.1.1.242] | (RefSeq) hypothetical protein 
PSPTO_1516~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1517~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1518~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1519~K09914 putative lipoprotein | (RefSeq) hypothetical protein 
PSPTO_1520~K00631 glycerol-3-phosphate O-acyltransferase [EC:2.3.1.15] | (RefSeq) plsB; glycerol-3-phosphate ac 
PSPTO_1521~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1522~K00563 23S rRNA (guanine745-N1)-methyltransferase [EC:2.1.1.187] | (RefSeq) rRNA large subunit methy 
PSPTO_1523~K01439 succinyl-diaminopimelate desuccinylase [EC:3.5.1.18] | (RefSeq) dapE; succinyl-diaminopimelat 
PSPTO_1524~no KO assigned | (RefSeq) glycosyl transferase family protein 
PSPTO_1525~K22132 tRNA threonylcarbamoyladenosine dehydratase | (RefSeq) ThiF family protein 
PSPTO_1526~K02426 cysteine desulfuration protein SufE | (RefSeq) sufE; sufE protein 
PSPTO_1527~K01766 cysteine sulfinate desulfinase [EC:4.4.1.-] | (RefSeq) csdA; cysteine sulfinate desulfinase 
PSPTO_1528~K00674 2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase [EC:2.3.1.117] | (RefSeq)  
PSPTO_1529~K00537 arsenate reductase (glutaredoxin) [EC:1.20.4.1] | (RefSeq) arsC family protein 
PSPTO_1530~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1531~K14267 N-succinyldiaminopimelate aminotransferase [EC:2.6.1.17] | (RefSeq) class I and II aminotrans 
PSPTO_1532~K00990 [protein-PII] uridylyltransferase [EC:2.7.7.59] | (RefSeq) glnD; [protein-pII] uridylyltransf 
PSPTO_1533~K01265 methionyl aminopeptidase [EC:3.4.11.18] | (RefSeq) map-1; methionine aminopeptidase 
PSPTO_1534~K02967 small subunit ribosomal protein S2 | (RefSeq) rpsB; 30S ribosomal protein S2 
PSPTO_1535~K02357 elongation factor Ts | (RefSeq) tsf; translation elongation factor Ts 
PSPTO_1536~K09903 uridylate kinase [EC:2.7.4.22] | (RefSeq) pyrH; uridylate kinase 
PSPTO_1537~K02838 ribosome recycling factor | (RefSeq) frr; ribosome recycling factor 
PSPTO_1538~K00806 undecaprenyl diphosphate synthase [EC:2.5.1.31] | (RefSeq) uppS; undecaprenyl diphosphate syn 
PSPTO_1539~K00981 phosphatidate cytidylyltransferase [EC:2.7.7.41] | (RefSeq) cdsA-1; phosphatidate cytidylyltr 
PSPTO_1540~K00099 1-deoxy-D-xylulose-5-phosphate reductoisomerase [EC:1.1.1.267] | (RefSeq) dxr; 1-deoxy-D-xylu 
PSPTO_1541~K11749 regulator of sigma E protease [EC:3.4.24.-] | (RefSeq) membrane-associated zinc metalloprotea 
PSPTO_1542~K07277 outer membrane protein insertion porin family | (RefSeq) outer membrane protein 
PSPTO_1543~K06142 outer membrane protein | (RefSeq) outer membrane protein OmpH 
PSPTO_1544~K02536 UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase [EC:2.3.1.191] | (RefSeq) lpxD; UD 
PSPTO_1545~K02372 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:4.2.1.59] | (RefSeq) fabZ; (3R)-hydroxym 
PSPTO_1546~K00677 UDP-N-acetylglucosamine acyltransferase [EC:2.3.1.129] | (RefSeq) lpxA; UDP-N-acetylglucosami 
PSPTO_1547~K00748 lipid-A-disaccharide synthase [EC:2.4.1.182] | (RefSeq) lpxB; lipid A disaccharide synthase 
PSPTO_1548~K03470 ribonuclease HII [EC:3.1.26.4] | (RefSeq) rnhB; ribonuclease HII 
PSPTO_1549~K02337 DNA polymerase III subunit alpha [EC:2.7.7.7] | (RefSeq) dnaE; DNA polymerase III subunit alp 
PSPTO_1550~K01962 acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15] | (RefSeq) ac 
PSPTO_1551~K04075 tRNA(Ile)-lysidine synthase [EC:6.3.4.19] | (RefSeq) cell cycle protein mesJ 
PSPTO_1552~K01937 CTP synthase [EC:6.3.4.2] | (RefSeq) pyrG; CTP synthase 
PSPTO_1553~K01627 2-dehydro-3-deoxyphosphooctonate aldolase (KDO 8-P synthase) [EC:2.5.1.55] | (RefSeq) kdsA; 2 
PSPTO_1554~K01689 enolase [EC:4.2.1.11] | (RefSeq) eno-1; enolase 
PSPTO_1555~K05589 cell division protein FtsB | (RefSeq) hypothetical protein 
PSPTO_1556~K00991 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [EC:2.7.7.60] | (RefSeq) ispD; 4-dip 
PSPTO_1557~no KO assigned | (RefSeq) LysR family transcriptional regulator 
PSPTO_1558~K00121 S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase [EC:1.1.1.284 1.1.1.1] | ( 
PSPTO_1559~K01070 S-formylglutathione hydrolase [EC:3.1.2.12] | (RefSeq) esterase 
PSPTO_1560~K01770 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [EC:4.6.1.12] | (RefSeq) ispF; 2-C-meth 
PSPTO_1561~K06176 tRNA pseudouridine13 synthase [EC:5.4.99.27] | (RefSeq) hypothetical protein 
PSPTO_1562~K03787 5'-nucleotidase [EC:3.1.3.5] | (RefSeq) surE; stationary-phase survival protein SurE 
PSPTO_1563~K00573 protein-L-isoaspartate(D-aspartate) O-methyltransferase [EC:2.1.1.77] | (RefSeq) pcm; protein 
PSPTO_1564~K06194 lipoprotein NlpD | (RefSeq) lipoprotein NlpD 
PSPTO_1565~K03087 RNA polymerase nonessential primary-like sigma factor | (RefSeq) rpoS; RNA polymerase sigma-3 
PSPTO_1566~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1567~no KO assigned | (RefSeq) ISPsy6, transposase 
PSPTO_1568~no KO assigned | (RefSeq) hopAF1; type III effector HopAF1 
PSPTO_1570~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1571~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1572~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1573~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1574~K16053 miniconductance mechanosensitive channel | (RefSeq) mechanosensitive ion channel family prote 
PSPTO_1575~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1576~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1577~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1578~no KO assigned | (RefSeq) LysR family transcriptional regulator 
PSPTO_1579~K03445 MFS transporter, DHA1 family, purine ribonucleoside efflux pump | (RefSeq) major facilitator  
PSPTO_1580~K06889 uncharacterized protein | (RefSeq) hypothetical protein 
PSPTO_1581~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1582~K14189 uncharacterized oxidoreductase [EC:1.-.-.-] | (RefSeq) short-chain dehydrogenase/reductase fa 
PSPTO_1583~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1584~no KO assigned | (RefSeq) alcohol dehydrogenase 
PSPTO_1585~K02030 polar amino acid transport system substrate-binding protein | (RefSeq) hypothetical protein 
PSPTO_1586~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1587~no KO assigned | (RefSeq) srmB; ATP-dependent RNA helicase SrmB 
PSPTO_1588~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1589~no KO assigned | (RefSeq) lipoprotein 
PSPTO_1590~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1591~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1592~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1593~K00243 uncharacterized protein | (RefSeq) hypothetical protein 
PSPTO_1594~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1595~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1596~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1597~K07058 membrane protein | (RefSeq) ribonuclease BN 
PSPTO_1598~K01462 peptide deformylase [EC:3.5.1.88] | (RefSeq) def-2; polypeptide deformylase 
PSPTO_1599~no KO assigned | (RefSeq) GNAT family acetyltransferase 
PSPTO_1600~K02002 glycine betaine/proline transport system substrate-binding protein | (RefSeq) ABC transporter 
PSPTO_1601~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1602~K03365 cytosine/creatinine deaminase [EC:3.5.4.1 3.5.4.21] | (RefSeq) cdd; cytosine deaminase 
PSPTO_1603~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1604~K19707 sigma-B regulation protein RsbQ | (RefSeq) hydrolase 
PSPTO_1605~K07315 phosphoserine phosphatase RsbU/P [EC:3.1.3.3] | (RefSeq) sensory box histidine kinase 
PSPTO_1606~no KO assigned | (RefSeq) sensor histidine kinase 
PSPTO_1607~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1608~K21430 aldose sugar dehydrogenase [EC:1.1.5.-] | (RefSeq) hypothetical protein 
PSPTO_1609~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1610~K02014 iron complex outermembrane recepter protein | (RefSeq) TonB-dependent siderophore receptor 
PSPTO_1611~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1612~no KO assigned | (RefSeq) major facilitator family transporter 
PSPTO_1613~no KO assigned | (RefSeq) LuxR family transcriptional regulator 
PSPTO_1614~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1615~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1616~K18968 diguanylate cyclase [EC:2.7.7.65] | (RefSeq) diguanylate cyclase 
PSPTO_1617~no KO assigned | (RefSeq) major facilitator family transporter 
PSPTO_1618~no KO assigned | (RefSeq) LysR family transcriptional regulator 
PSPTO_1619~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1620~K04754 phospholipid-binding lipoprotein MlaA | (RefSeq) hypothetical protein 
PSPTO_1621~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1622~K02002 glycine betaine/proline transport system substrate-binding protein | (RefSeq) glycine betaine 
PSPTO_1623~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1624~K14393 cation/acetate symporter | (RefSeq) sodium:solute symporter family protein 
PSPTO_1625~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1626~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1627~no KO assigned | (RefSeq) short chain dehydrogenase 
PSPTO_1628~K09771 small multidrug resistance family-3 protein | (RefSeq) hypothetical protein 
PSPTO_1629~K03563 carbon storage regulator | (RefSeq) csrA-1; carbon storage regulator 
PSPTO_1630~K09898 uncharacterized protein | (RefSeq) hypothetical protein 
PSPTO_1631~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1632~no KO assigned | (RefSeq) GNAT family acetyltransferase 
PSPTO_1633~K01953 asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4] | (RefSeq) asnB; asparagine syntheta 
PSPTO_1634~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1635~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1636~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1637~K02004 putative ABC transport system permease protein | (RefSeq) ABC transporter permease 
PSPTO_1638~K02003 putative ABC transport system ATP-binding protein | (RefSeq) ABC transporter ATP-binding prot 
PSPTO_1639~K15461 tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein [EC:2.1.1.61 1.5.-.- 
PSPTO_1640~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1641~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1642~K09790 uncharacterized protein | (RefSeq) hypothetical protein 
PSPTO_1643~K07039 uncharacterized protein | (RefSeq) hypothetical protein 
PSPTO_1644~K03654 ATP-dependent DNA helicase RecQ [EC:3.6.4.12] | (RefSeq) recQ; ATP-dependent DNA helicase Rec 
PSPTO_1645~K06075 MarR family transcriptional regulator, transcriptional regulator for hemolysin | (RefSeq) Mar 
PSPTO_1646~no KO assigned | (RefSeq) LysM domain-containing protein 
PSPTO_1647~no KO assigned | (RefSeq) lipoprotein 
PSPTO_1648~K03776 aerotaxis receptor | (RefSeq) aer-1; aerotaxis receptor 
PSPTO_1649~K12685 subtilase-type serine protease [EC:3.4.21.-] | (RefSeq) autotransporter 
PSPTO_1650~K12685 subtilase-type serine protease [EC:3.4.21.-] | (RefSeq) autotransporter 
PSPTO_1651~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1652~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1653~K07452 5-methylcytosine-specific restriction enzyme B [EC:3.1.21.-] | (RefSeq) hypothetical protein 
PSPTO_1654~K19147 5-methylcytosine-specific restriction enzyme subunit McrC | (RefSeq) hypothetical protein 
PSPTO_1655~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1656~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1657~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1658~no KO assigned | (RefSeq) ISPsy4, transposition helper protein 
PSPTO_1659~no KO assigned | (RefSeq) ISPsy4, transposase 
PSPTO_1660~no KO assigned | (RefSeq) helicase/SNF2 family domain protein 
PSPTO_1661~K00526 ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1] | (RefSeq) nrdB; ribonucleotide 
PSPTO_1662~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1663~no KO assigned | (RefSeq) GNAT family acetyltransferase 
PSPTO_1664~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1665~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1666~K01420 CRP/FNR family transcriptional regulator, anaerobic regulatory protein | (RefSeq) Crp/Fnr fam 
PSPTO_1667~no KO assigned | (RefSeq) universal stress protein family 
PSPTO_1668~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1669~K00925 acetate kinase [EC:2.7.2.1] | (RefSeq) tdcD; propionate kinase 
PSPTO_1670~K01621 xylulose-5-phosphate/fructose-6-phosphate phosphoketolase [EC:4.1.2.9 4.1.2.22] | (RefSeq) xf 
PSPTO_1671~K00525 ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1] | (RefSeq) nrdA; ribonucleotid 
PSPTO_1672~K07661 two-component system, OmpR family, response regulator RstA | (RefSeq) DNA-binding response re 
PSPTO_1673~K07639 two-component system, OmpR family, sensor histidine kinase RstB [EC:2.7.13.3] | (RefSeq) sens 
PSPTO_1674~K13255 ferric iron reductase protein FhuF | (RefSeq) fhuF; ferric iron reductase protein FhuF 
PSPTO_1675~K02362 enterobactin synthetase component D [EC:6.3.2.14 2.7.8.-] | (RefSeq) siderophore biosynthesis 
PSPTO_1676~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1677~no KO assigned | (RefSeq) dienelactone hydrolase family protein 
PSPTO_1678~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1679~K07660 two-component system, OmpR family, response regulator PhoP | (RefSeq) transcriptional regulat 
PSPTO_1680~K07637 two-component system, OmpR family, sensor histidine kinase PhoQ [EC:2.7.13.3] | (RefSeq) phoQ 
PSPTO_1681~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1682~K11103 aerobic C4-dicarboxylate transport protein | (RefSeq) dctA-1; C4-dicarboxylate transport prot 
PSPTO_1683~K02742 SprT protein | (RefSeq) peptidase, SprT family 
PSPTO_1684~K14058 tRNA 2-thiocytidine biosynthesis protein TtcA | (RefSeq) hypothetical protein 
PSPTO_1685~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1686~K03809 NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2] | (RefSeq) wrbA; trp repressor binding protein 
PSPTO_1687~K00537 arsenate reductase (glutaredoxin) [EC:1.20.4.1] | (RefSeq) arsC; arsenate reductase 
PSPTO_1688~no KO assigned | (RefSeq) thioredoxin 
PSPTO_1689~no KO assigned | (RefSeq) lipoprotein 
PSPTO_1690~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1691~K07678 two-component system, NarL family, sensor histidine kinase BarA [EC:2.7.13.3] | (RefSeq) gacS 
PSPTO_1692~K12339 S-sulfo-L-cysteine synthase (O-acetyl-L-serine-dependent) [EC:2.5.1.144] | (RefSeq) cysM; cys 
PSPTO_1693~K03215 23S rRNA (uracil1939-C5)-methyltransferase [EC:2.1.1.190] | (RefSeq) 23S rRNA m(5)U1939 methy 
PSPTO_1694~K00951 GTP pyrophosphokinase [EC:2.7.6.5] | (RefSeq) relA; GTP pyrophosphokinase 
PSPTO_1695~K04765 nucleoside triphosphate diphosphatase [EC:3.6.1.9] | (RefSeq) nucleoside triphosphate pyropho 
PSPTO_1696~K09912 uncharacterized protein | (RefSeq) hypothetical protein 
PSPTO_1697~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1698~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1699~K11175 phosphoribosylglycinamide formyltransferase 1 [EC:2.1.2.2] | (RefSeq) purN; phosphoribosylgly 
PSPTO_1700~K01933 phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.3.1] | (RefSeq) purM; phosphoribosylfo 
PSPTO_1701~K09938 uncharacterized protein | (RefSeq) hypothetical protein 
PSPTO_1702~no KO assigned | (RefSeq) permease 
PSPTO_1703~K10763 DnaA-homolog protein | (RefSeq) DNA replication initiation factor 
PSPTO_1704~K12410 NAD-dependent deacetylase [EC:3.5.1.-] | (RefSeq) NAD-dependent deacetylase 
PSPTO_1705~no KO assigned | (RefSeq) NLP/P60 family protein 
PSPTO_1706~no KO assigned | (RefSeq) lipoprotein 
PSPTO_1707~no KO assigned | (RefSeq) L-sorbosone dehydrogenase 
PSPTO_1708~K19221 cob(I)alamin adenosyltransferase [EC:2.5.1.17] | (RefSeq) cobO; cob(I)alamin adenosyltransfer 
PSPTO_1709~K02224 cobyrinic acid a,c-diamide synthase [EC:6.3.5.9 6.3.5.11] | (RefSeq) cobyrinic acid a,c-diami 
PSPTO_1710~K04719 5,6-dimethylbenzimidazole synthase [EC:1.13.11.79] | (RefSeq) nitroreductase family protein 
PSPTO_1711~K02227 adenosylcobinamide-phosphate synthase [EC:6.3.1.10] | (RefSeq) cobD; cobalamin biosynthesis p 
PSPTO_1712~K02225 cobalamin biosynthetic protein CobC | (RefSeq) cobC; cobalamin biosynthesis protein CobC 
PSPTO_1713~K02232 adenosylcobyric acid synthase [EC:6.3.5.10] | (RefSeq) cobQ; cobyric acid synthase 
PSPTO_1714~K02231 adenosylcobinamide kinase / adenosylcobinamide-phosphate guanylyltransferase [EC:2.7.1.156 2. 
PSPTO_1715~K00768 nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase [EC:2.4.2.21] | (RefSe 
PSPTO_1716~K02226 alpha-ribazole phosphatase [EC:3.1.3.73] | (RefSeq) alpha-ribazole-5'-phosphate phosphatase 
PSPTO_1717~K02233 adenosylcobinamide-GDP ribazoletransferase [EC:2.7.8.26] | (RefSeq) cobS; cobalamin (5'-phosp 
PSPTO_1718~no KO assigned | (RefSeq) transporter 
PSPTO_1719~K00432 glutathione peroxidase [EC:1.11.1.9] | (RefSeq) glutathione peroxidase 
PSPTO_1720~K06076 long-chain fatty acid transport protein | (RefSeq) outer membrane protein 
PSPTO_1721~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1722~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1723~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1724~K09760 DNA recombination protein RmuC | (RefSeq) hypothetical protein 
PSPTO_1725~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1726~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1727~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1728~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1729~no KO assigned | (RefSeq) membrane protein 
PSPTO_1730~no KO assigned | (RefSeq) NAD(P)H dehydrogenase, quinone family 
PSPTO_1731~K01679 fumarate hydratase, class II [EC:4.2.1.2] | (RefSeq) fumC-1; class II fumarate hydratase 
PSPTO_1732~K09924 uncharacterized protein | (RefSeq) hypothetical protein 
PSPTO_1733~K05527 BolA family transcriptional regulator, general stress-responsive regulator | (RefSeq) bolA; b 
PSPTO_1734~K07146 UPF0176 protein | (RefSeq) putative rhodanese-related sulfurtransferase 
PSPTO_1735~K07396 putative protein-disulfide isomerase | (RefSeq) hypothetical protein 
PSPTO_1736~K06148 ATP-binding cassette, subfamily C, bacterial | (RefSeq) ABC transporter ATP-binding protein/p 
PSPTO_1737~no KO assigned | (RefSeq) sensory box/GGDEF domain/EAL domain-containing protein 
PSPTO_1738~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_1739~no KO assigned | (RefSeq) diguanylate cyclase 
PSPTO_1740~no KO assigned | (RefSeq) putative oxoacyl-(acyl carrier protein) reductase 
PSPTO_1741~K22292 N-acetyl-D-muramate 6-phosphate phosphatase [EC:3.1.3.105] | (RefSeq) gph-2; phosphoglycolate 
PSPTO_1742~K00568 2-polyprenyl-6-hydroxyphenyl methylase / 3-demethylubiquinone-9 3-methyltransferase [EC:2.1.1 
PSPTO_1743~K12960 5-methylthioadenosine/S-adenosylhomocysteine deaminase [EC:3.5.4.31 3.5.4.28] | (RefSeq) N-et 
PSPTO_1744~K08963 methylthioribose-1-phosphate isomerase [EC:5.3.1.23] | (RefSeq) initiation factor 2 subunit f 
